,zpid,price,city,latitude,longitude,bathrooms,bedrooms,living_area,lot_area,lot_area_unit,days_on_zillow,lot_sqft
3018,439449355.0,1300000.0,Big Bear Lake,34.240932,-116.92304,4.0,4.0,2600.0,6562.0,sqft,3.6888194444444444,6562.0
3020,17619687.0,315000.0,Big Bear Lake,34.238995,-116.87257,1.0,2.0,825.0,5000.0,sqft,34.68881944444445,5000.0
3021,17382639.0,1999900.0,Big Bear Lake,34.244106,-116.94356,3.0,4.0,2574.0,0.2823691460055096,acres,31.688819444444444,12299.999999999998
3022,17618270.0,574900.0,Big Bear Lake,34.24176,-116.89164,2.0,3.0,1608.0,8400.0,sqft,10.688819444444444,8400.0
3023,122562736.0,6750000.0,Big Bear Lake,34.24198,-116.960396,9.0,7.0,7762.0,0.337465564738292,acres,30.688819444444444,14699.999999999998
3024,17383158.0,650000.0,Big Bear Lake,34.251595,-116.93965,3.0,4.0,1904.0,7854.0,sqft,53.68881944444445,7854.0
3025,17618911.0,479000.0,Big Bear Lake,34.24553,-116.8796,2.0,3.0,1492.0,0.2722451790633609,acres,145.68881944444445,11859.0
3026,17382652.0,575000.0,Big Bear Lake,34.242474,-116.94538,2.0,3.0,1400.0,0.2599862258953168,acres,23.688819444444444,11324.999999999998
3027,17385524.0,639000.0,Big Bear Lake,34.241726,-116.893295,2.0,3.0,1890.0,6500.0,sqft,2.6888194444444444,6500.0
3028,17384823.0,550000.0,Big Bear Lake,34.237827,-116.91334,2.0,2.0,941.0,0.5808080808080808,acres,2.6888194444444444,25300.0
3029,17620378.0,329000.0,Big Bear Lake,34.237267,-116.86902,2.0,3.0,1090.0,2500.0,sqft,59.68881944444445,2500.0
3030,447805083.0,419000.0,Big Bear Lake,34.242535,-116.86277,2.0,2.0,1212.0,5310.0,sqft,92.6155787037037,5310.0
3031,17382178.0,1295000.0,Big Bear Lake,34.240616,-116.959435,2.0,3.0,1408.0,7124.0,sqft,24.688819444444444,7124.0
3032,17619864.0,375000.0,Big Bear Lake,34.236423,-116.8742,1.0,2.0,832.0,5000.0,sqft,69.68881944444445,5000.0
3033,17620227.0,399999.0,Big Bear Lake,34.24107,-116.86883,2.0,2.0,816.0,4806.0,sqft,109.68881944444445,4806.0
3036,299166608.0,329000.0,Big Bear Lake,34.236683,-116.931854,1.0,2.0,504.0,0.4778466483011938,acres,5.688819444444444,20815.0
3037,17390009.0,1295000.0,Big Bear Lake,34.255356,-116.87403,4.0,4.0,3169.0,0.6198347107438017,acres,2.6367708333333333,27000.000000000004
3038,84766341.0,3490000.0,Big Bear Lake,34.253956,-116.90262,6.0,5.0,5641.0,0.5142332415059688,acres,149.68881944444445,22400.000000000004
3039,17386940.0,417999.0,Big Bear Lake,34.22713,-116.85454,2.0,2.0,1344.0,0.2582644628099173,acres,116.68881944444445,11249.999999999996
3040,61684523.0,475000.0,Big Bear Lake,34.240765,-116.92596,2.0,3.0,1452.0,5000.0,sqft,51.68881944444445,5000.0
3041,17619795.0,400000.0,Big Bear Lake,34.23767,-116.87216,2.0,3.0,1024.0,2500.0,sqft,31.688819444444444,2500.0
3042,17619430.0,549999.0,Big Bear Lake,34.24451,-116.87268,2.0,3.0,1340.0,7752.0,sqft,39.68881944444445,7752.0
3044,79553565.0,899968.0,Big Bear Lake,34.24375,-116.92099,4.0,6.0,3194.0,9349.0,sqft,345.68881944444445,9349.0
3045,2081530332.0,499999.0,Big Bear Lake,34.240566,-116.904884,2.0,3.0,1242.0,4600.0,sqft,7.2076620370370375,4600.0
3046,17386863.0,575000.0,Big Bear Lake,34.22866,-116.85537,2.0,3.0,988.0,0.2754820936639118,acres,82.68881944444445,11999.999999999998
3047,17383527.0,420000.0,Big Bear Lake,34.24451,-116.932655,2.0,2.0,908.0,10790.0,sqft,60.68881944444445,10790.0
3048,89164482.0,899000.0,Big Bear Lake,34.240116,-116.88638,3.0,4.0,2284.0,7623.0,sqft,3.6888194444444444,7623.0
3049,17620819.0,398000.0,Big Bear Lake,34.23759,-116.86214,2.0,2.0,978.0,6000.0,sqft,7.682002314814815,6000.0
3050,17384276.0,599000.0,Big Bear Lake,34.24674,-116.92672,2.0,3.0,1894.0,7550.0,sqft,142.68881944444445,7550.0
3051,17384644.0,299990.0,Big Bear Lake,34.241188,-116.919975,1.0,2.0,658.0,2700.0,sqft,322.2729166666667,2700.0
3052,82808951.0,500000.0,Big Bear Lake,34.24148,-116.92309,3.0,2.0,1428.0,6625.0,sqft,149.61798611111112,6625.0
3053,17387411.0,499900.0,Big Bear Lake,34.22945,-116.84534,2.0,3.0,1320.0,10150.0,sqft,10.688819444444444,10150.0
3054,17384639.0,389500.0,Big Bear Lake,34.240463,-116.92145,2.0,2.0,774.0,0.308149678604224,acres,260.9457986111111,13422.999999999996
3056,17383245.0,665900.0,Big Bear Lake,34.249264,-116.937096,2.0,3.0,1636.0,7800.0,sqft,17.688819444444444,7800.0
3057,17383281.0,999999.0,Big Bear Lake,34.246883,-116.93612,2.0,3.0,1716.0,9000.0,sqft,39.68881944444445,9000.0
3058,17382477.0,519000.0,Big Bear Lake,34.24238,-116.94868,2.0,3.0,1240.0,6300.0,sqft,117.68881944444445,6300.0
3059,17619212.0,474900.0,Big Bear Lake,34.24206,-116.87538,2.0,3.0,1200.0,0.3305785123966942,acres,25.688819444444444,14400.0
3061,17619166.0,499000.0,Big Bear Lake,34.244488,-116.87916,2.0,3.0,1536.0,8775.0,sqft,44.68881944444445,8775.0
3062,17383423.0,959000.0,Big Bear Lake,34.248535,-116.927864,2.0,4.0,1476.0,6535.0,sqft,100.68881944444445,6535.0
3063,53007056.0,2495000.0,Big Bear Lake,34.250504,-116.89754,5.0,4.0,3659.0,0.472910927456382,acres,20.688819444444444,20600.0
3064,17383484.0,1795000.0,Big Bear Lake,34.244446,-116.93388,5.0,7.0,3235.0,0.5420798898071625,acres,144.68881944444445,23612.999999999996
3066,17385294.0,299000.0,Big Bear Lake,34.24019,-116.90619,1.0,1.0,505.0,2800.0,sqft,134.68881944444445,2800.0
3067,17382931.0,399000.0,Big Bear Lake,34.237736,-116.94324,2.0,2.0,1056.0,5000.0,sqft,66.68881944444445,5000.0
3068,17386666.0,648000.0,Big Bear Lake,34.23232,-116.85684,2.0,4.0,1440.0,7680.0,sqft,76.68881944444445,7680.0
3069,2065715951.0,410000.0,Big Bear Lake,34.23307,-116.85312,2.0,2.0,826.0,7500.0,sqft,59.68881944444445,7500.0
3070,17385607.0,375000.0,Big Bear Lake,34.239037,-116.89797,2.0,3.0,876.0,4834.0,sqft,65.68881944444445,4834.0
3071,64827031.0,1099000.0,Big Bear Lake,34.238052,-116.9545,3.0,3.0,2086.0,10200.0,sqft,81.68881944444445,10200.0
3072,17386482.0,524000.0,Big Bear Lake,34.22608,-116.864655,2.0,3.0,1257.0,7500.0,sqft,101.68881944444445,7500.0
3073,458262070.0,599000.0,Big Bear Lake,34.245445,-116.86983,3.0,3.0,2095.0,8400.0,sqft,219.68881944444445,8400.0
3074,17619827.0,350000.0,Big Bear Lake,34.237293,-116.87219,1.0,2.0,1162.0,5000.0,sqft,709.6888194444444,5000.0
3075,17385472.0,459000.0,Big Bear Lake,34.23991,-116.89698,2.0,3.0,1400.0,6325.0,sqft,37.68881944444445,6325.0
3076,17386746.0,474000.0,Big Bear Lake,34.230873,-116.85765,2.0,3.0,1152.0,6970.0,sqft,115.68881944444445,6970.0
3077,2076371411.0,559000.0,Big Bear Lake,34.237705,-116.86228,3.0,3.0,1740.0,6060.0,sqft,115.68881944444445,6060.0
3078,17384439.0,369000.0,Big Bear Lake,34.242004,-116.9249,1.0,2.0,660.0,5000.0,sqft,16.688819444444444,5000.0
3079,17386220.0,650000.0,Big Bear Lake,34.23373,-116.861374,2.0,3.0,2323.0,7200.0,sqft,124.68881944444445,7200.0
3080,17384343.0,385000.0,Big Bear Lake,34.24221,-116.92586,2.0,2.0,900.0,2613.6,sqft,49.70866898148148,2613.6
3081,17387115.0,499000.0,Big Bear Lake,34.228477,-116.85174,2.0,3.0,1328.0,7820.0,sqft,41.68881944444445,7820.0
3082,17387402.0,599900.0,Big Bear Lake,34.230495,-116.84522,3.0,4.0,1494.0,10396.0,sqft,101.68881944444445,10396.0
3083,17618397.0,594900.0,Big Bear Lake,34.239307,-116.89059,2.0,4.0,1680.0,8100.0,sqft,98.68881944444445,8100.0
3084,17386082.0,635000.0,Big Bear Lake,34.247883,-116.89611,2.0,3.0,1280.0,8060.0,sqft,92.68881944444445,8060.0
3085,17386348.0,615000.0,Big Bear Lake,34.232048,-116.86603,2.0,3.0,1450.0,5000.0,sqft,16.688819444444444,5000.0
3086,17620841.0,479000.0,Big Bear Lake,34.23698,-116.86264,2.0,3.0,1304.0,9060.0,sqft,99.68881944444445,9060.0
3087,17619724.0,499000.0,Big Bear Lake,34.238228,-116.871124,2.0,3.0,1060.0,5000.0,sqft,289.68881944444445,5000.0
3088,17383435.0,675000.0,Big Bear Lake,34.247753,-116.92743,2.0,3.0,1200.0,0.47,acres,70.46145833333334,20473.199999999997
3089,125126768.0,4400000.0,Big Bear Lake,34.236534,-116.882835,7.0,7.0,8027.0,2.7419,acres,101.68881944444445,119437.16399999999
3090,17618318.0,619000.0,Big Bear Lake,34.240894,-116.89171,2.0,3.0,1915.0,0.3202479338842975,acres,61.68881944444445,13950.0
3091,17382244.0,499000.0,Big Bear Lake,34.23893,-116.95752,2.0,2.0,1062.0,5305.608,sqft,108.73988425925926,5305.608
3094,137976707.0,579000.0,Big Bear Lake,34.239864,-116.87431,2.0,3.0,1449.0,3001.284,sqft,19.826319444444444,3001.284
3095,17384891.0,550000.0,Big Bear Lake,34.23456,-116.91324,3.0,4.0,1706.0,8400.0,sqft,63.68881944444445,8400.0
3096,17383906.0,588000.0,Big Bear Lake,34.24068,-116.93088,2.0,3.0,1520.0,5000.0,sqft,98.68881944444445,5000.0
3097,17619293.0,949000.0,Big Bear Lake,34.24931,-116.87294,3.0,4.0,2068.0,10389.0,sqft,54.844166666666666,10389.0
3098,17387197.0,599000.0,Big Bear Lake,34.22814,-116.85077,2.0,3.0,2160.0,0.2665289256198347,acres,45.860590277777774,11610.0
3099,17384298.0,550000.0,Big Bear Lake,34.246765,-116.92574,2.0,3.0,1209.0,6450.0,sqft,98.68881944444445,6450.0
3100,17618201.0,775000.0,Big Bear Lake,34.248077,-116.8923,2.0,3.0,1936.0,0.3213957759412305,acres,17.8653125,14000.0
3101,2068546258.0,455000.0,Big Bear Lake,34.239418,-116.94099,2.0,3.0,1359.0,966.0,sqft,29.688819444444444,966.0
3102,460029427.0,598500.0,Big Bear Lake,34.242805,-116.85527,2.0,3.0,1280.0,7800.0,sqft,340.68881944444445,7800.0
3103,17387654.0,425000.0,Big Bear Lake,34.23182,-116.86263,2.0,2.0,1301.0,1283.0,sqft,32.68881944444445,1283.0
3104,17385423.0,574900.0,Big Bear Lake,34.24258,-116.8991,2.0,3.0,1364.0,10125.0,sqft,33.68881944444445,10125.0
3105,17382236.0,735000.0,Big Bear Lake,34.238934,-116.95675,2.0,3.0,1173.0,0.2683654729109274,acres,66.77100694444445,11689.999999999996
3107,17618620.0,750000.0,Big Bear Lake,34.240482,-116.88597,3.0,3.0,1536.0,8400.0,sqft,324.68881944444445,8400.0
3108,17382693.0,2199999.0,Big Bear Lake,34.243507,-116.9435,4.0,4.0,3478.0,0.3805555555555555,acres,93.68881944444445,16576.999999999996
3109,17382491.0,499000.0,Big Bear Lake,34.242767,-116.94742,2.0,2.0,1520.0,8120.0,sqft,61.68881944444445,8120.0
3110,444572876.0,299900.0,Big Bear Lake,34.23199,-116.8645,1.0,1.0,675.0,6825.0,sqft,45.68881944444445,6825.0
3111,69006457.0,419999.0,Big Bear Lake,34.243595,-116.92656,1.0,2.0,948.0,5000.0,sqft,100.68881944444445,5000.0
3114,459741710.0,629000.0,Big Bear Lake,34.23328,-116.846466,2.0,3.0,1976.0,8197.0,sqft,51.68881944444445,8197.0
3115,17384869.0,649000.0,Big Bear Lake,34.23485,-116.912796,3.0,3.0,1712.0,7248.384,sqft,8.715162037037038,7248.384
3116,17387018.0,479000.0,Big Bear Lake,34.22527,-116.85264,2.0,3.0,955.0,0.2869605142332415,acres,31.069826388888888,12499.999999999998
3117,17385988.0,1825000.0,Big Bear Lake,34.248386,-116.90117,3.0,4.0,2755.0,0.3252525252525252,acres,67.68881944444445,14167.999999999996
3118,17384290.0,950000.0,Big Bear Lake,34.24726,-116.926155,3.0,4.0,2375.0,0.3243801652892562,acres,435.68881944444445,14129.999999999998
3119,17619407.0,899000.0,Big Bear Lake,34.245975,-116.87314,3.0,3.0,2702.0,7748.0,sqft,5.688819444444444,7748.0
3120,17620554.0,524000.0,Big Bear Lake,34.24164,-116.865906,2.0,3.0,1204.0,6800.0,sqft,354.68881944444445,6800.0
3121,17387172.0,395000.0,Big Bear Lake,34.23056,-116.85165,1.0,2.0,660.0,8250.0,sqft,67.68881944444445,8250.0
3122,17384614.0,588000.0,Big Bear Lake,34.24044,-116.92249,3.0,3.0,1205.0,10200.0,sqft,89.68881944444445,10200.0
3123,17619515.0,859000.0,Big Bear Lake,34.242844,-116.873825,3.0,4.0,2420.0,0.3427456382001836,acres,16.688819444444444,14929.999999999998
3124,69002123.0,875000.0,Big Bear Lake,34.256336,-116.8681,3.0,4.0,2240.0,0.2754820936639118,acres,286.68881944444445,11999.999999999998
3125,17389896.0,1150000.0,Big Bear Lake,34.254997,-116.88727,3.0,4.0,2948.0,0.3866391184573002,acres,62.68881944444445,16841.999999999996
3126,460617047.0,499900.0,Big Bear Lake,34.234295,-116.84934,1.0,3.0,1296.0,10011.0,sqft,11.688819444444444,10011.0
3127,17620682.0,649900.0,Big Bear Lake,34.240486,-116.86402,2.0,3.0,1574.0,5220.0,sqft,83.68881944444445,5220.0
3128,2075402813.0,474900.0,Big Bear Lake,34.238876,-116.93387,1.0,2.0,1095.0,0.76,acres,97.76846064814815,33105.6
3129,137977548.0,799900.0,Big Bear Lake,34.241188,-116.86987,3.0,3.0,1507.0,3480.0,sqft,5.688819444444444,3480.0
3130,17383830.0,385000.0,Big Bear Lake,34.23704,-116.92468,1.0,2.0,660.0,5400.0,sqft,83.76884259259259,5400.0
3131,17383961.0,345000.0,Big Bear Lake,34.242958,-116.92911,1.0,2.0,789.0,8320.0,sqft,93.68560185185186,8320.0
3133,17387209.0,725000.0,Big Bear Lake,34.226994,-116.84878,3.0,4.0,1725.0,10240.0,sqft,73.68881944444445,10240.0
3134,17619259.0,519900.0,Big Bear Lake,34.250248,-116.8714,2.0,3.0,1192.0,7200.0,sqft,72.68881944444445,7200.0
3135,17384499.0,499000.0,Big Bear Lake,34.241367,-116.92586,1.0,2.0,840.0,5000.0,sqft,75.68881944444445,5000.0
3136,17620176.0,368000.0,Big Bear Lake,34.24176,-116.86853,1.0,2.0,952.0,3810.0,sqft,38.54710648148148,3810.0
3137,17619072.0,679900.0,Big Bear Lake,34.246815,-116.87901,2.0,3.0,2160.0,7932.0,sqft,109.68881944444445,7932.0
3138,59195777.0,575000.0,Big Bear Lake,34.240955,-116.92181,3.0,3.0,1424.0,7000.0,sqft,63.68881944444445,7000.0
3139,17384925.0,874899.0,Big Bear Lake,34.246113,-116.90088,3.0,4.0,4000.0,0.2674012855831038,acres,212.68881944444445,11648.0
3140,2070286298.0,550000.0,Big Bear Lake,34.2468,-116.89628,2.0,3.0,1536.0,9520.0,sqft,53.68881944444445,9520.0
3141,17618540.0,399900.0,Big Bear Lake,34.23647,-116.89101,2.0,2.0,1088.0,782.0,sqft,50.89105324074074,782.0
3142,17618585.0,689000.0,BIG BEAR LAKE,34.24212,-116.8866,4.0,5.0,2248.0,9125.0,sqft,93.68881944444445,9125.0
3143,17382234.0,439900.0,Big Bear Lake,34.239086,-116.956894,1.0,2.0,752.0,5358.0,sqft,92.93280092592593,5358.0
3144,17382913.0,399000.0,Big Bear Lake,34.23792,-116.944855,2.0,2.0,1008.0,5000.0,sqft,65.68881944444445,5000.0
3145,17385587.0,549900.0,Big Bear Lake,34.23852,-116.898636,2.0,3.0,1259.0,0.3323002754820937,acres,79.98747685185185,14475.0
3146,17387581.0,999999.0,Big Bear Lake,34.22633,-116.85063,2.0,3.0,2624.0,0.5927456382001837,acres,64.68881944444445,25820.0
3149,17385400.0,529999.0,Big Bear Lake,34.24123,-116.89932,2.0,3.0,1395.0,6750.0,sqft,205.68881944444445,6750.0
3151,17382750.0,699000.0,Big Bear Lake,34.24101,-116.94705,2.0,4.0,1319.0,6350.0,sqft,6.688819444444444,6350.0
3152,17620418.0,750000.0,Big Bear Lake,34.23662,-116.869225,2.0,2.0,1178.0,10000.0,sqft,29.688819444444444,10000.0
3153,17384694.0,1200000.0,Big Bear Lake,34.236618,-116.91434,3.0,4.0,3224.0,0.3228650137741047,acres,72.68881944444445,14064.0
3154,17383970.0,319000.0,Big Bear Lake,34.242966,-116.92829,1.0,1.0,532.0,7020.0,sqft,82.68881944444445,7020.0
3155,17385226.0,399000.0,Big Bear Lake,34.244587,-116.89299,1.0,2.0,784.0,7095.0,sqft,335.68881944444445,7095.0
3156,17384934.0,369000.0,Big Bear Lake,34.24445,-116.900795,1.0,1.0,637.0,8745.0,sqft,113.68881944444445,8745.0
3157,2089583143.0,2599000.0,Big Bear Lake,34.239002,-116.883865,6.0,5.0,7162.0,1.1469,acres,55.68881944444445,49958.964
3158,137975994.0,1775000.0,Big Bear Lake,34.239525,-116.87958,4.0,4.0,3922.0,0.2754820936639118,acres,19.688819444444444,11999.999999999998
3159,2093722108.0,367000.0,Big Bear,34.23801,-116.89853,1.0,1.0,501.0,9650.0,sqft,347.68881944444445,9650.0
3160,17383647.0,399000.0,Big Bear Lake,34.24478,-116.92844,1.0,3.0,856.0,2760.0,sqft,202.68881944444445,2760.0
3161,17386667.0,625000.0,Big Bear Lake,34.232212,-116.85669,2.0,3.0,1216.0,8102.16,sqft,200.7877777777778,8102.16
3162,17619209.0,539000.0,Big Bear Lake,34.242325,-116.87603,3.0,3.0,1297.0,0.3078282828282828,acres,282.68881944444445,13408.999999999998
3163,17384334.0,360000.0,Big Bear Lake,34.24284,-116.92625,1.0,2.0,800.0,5000.0,sqft,387.68881944444445,5000.0
3164,17618698.0,575000.0,Big Bear Lake,34.238716,-116.886826,2.0,2.0,1163.0,6300.0,sqft,9.688819444444444,6300.0
3165,17384199.0,619900.0,Big Bear Lake,34.24393,-116.92628,2.0,3.0,1680.0,0.3200183654729109,acres,54.68881944444445,13939.999999999998
3166,17387399.0,659000.0,Big Bear Lake,34.230362,-116.8444,3.0,3.0,1503.0,9802.0,sqft,92.68881944444445,9802.0
3167,17386373.0,825000.0,Big Bear Lake,34.229893,-116.86403,2.0,3.0,1500.0,8960.0,sqft,12.686134259259259,8960.0
3168,17385987.0,2495000.0,Big Bear Lake,34.248856,-116.90128,8.0,6.0,4400.0,0.2558310376492195,acres,64.68881944444445,11144.000000000002
3169,17390037.0,875000.0,Big Bear Lake,34.251564,-116.86993,3.0,3.0,2200.0,10779.0,sqft,199.68881944444445,10779.0
3170,444013843.0,499900.0,Big Bear Lake,34.241856,-116.87046,2.0,2.0,1271.0,5640.0,sqft,111.68881944444445,5640.0
3171,64903294.0,669000.0,Big Bear Lake,34.244576,-116.93055,3.0,4.0,1508.0,4694.0,sqft,338.68881944444445,4694.0
3173,17618673.0,674999.0,Big Bear Lake,34.23944,-116.8871,4.0,4.0,1970.0,7770.0,sqft,79.68881944444445,7770.0
3174,17384704.0,899000.0,Big Bear Lake,34.23728,-116.91613,3.0,5.0,2482.0,7900.0,sqft,100.68881944444445,7900.0
3175,17385182.0,409999.0,Big Bear Lake,34.244473,-116.89556,1.0,2.0,864.0,7095.0,sqft,67.68881944444445,7095.0
3176,17385143.0,579000.0,Big Bear Lake,34.245262,-116.89758,2.0,4.0,1406.0,7095.924,sqft,61.0937962962963,7095.924
3177,17620696.0,319900.0,Big Bear Lake,34.239887,-116.865135,1.0,1.0,480.0,5100.0,sqft,134.68881944444445,5100.0
3178,17618628.0,579900.0,Big Bear Lake,34.240917,-116.885475,2.0,3.0,1008.0,8250.0,sqft,123.68881944444445,8250.0
3179,17620849.0,665000.0,Big Bear Lake,34.236897,-116.86195,4.0,3.0,2100.0,8916.0,sqft,344.68881944444445,8916.0
3180,17620742.0,539000.0,Big Bear Lake,34.238304,-116.864876,2.0,3.0,1483.0,6720.0,sqft,141.68881944444445,6720.0
3182,17387117.0,504900.0,Big Bear Lake,34.22874,-116.85207,3.0,3.0,1494.0,7560.0,sqft,139.68881944444445,7560.0
3183,17383729.0,359000.0,Big Bear Lake,34.24093,-116.93419,1.0,2.0,780.0,4950.0,sqft,132.68881944444445,4950.0
3184,2067412291.0,1595000.0,Big Bear Lake,34.25539,-116.88558,6.0,7.0,4500.0,0.2534435261707989,acres,119.68881944444445,11040.0
3185,122899758.0,1495000.0,Big Bear Lake,34.251137,-116.87851,6.0,4.0,4575.0,1.0252,acres,112.68881944444445,44657.71199999999
3186,17619169.0,850000.0,Big Bear Lake,34.244377,-116.878395,6.0,5.0,2177.0,9284.0,sqft,51.68881944444445,9284.0
3187,17620658.0,364900.0,Big Bear Lake,34.24023,-116.86531,1.0,1.0,528.0,2700.0,sqft,170.06930555555556,2700.0
3188,17383401.0,479000.0,Big Bear Lake,34.247746,-116.93022,1.0,2.0,768.0,0.2645316804407713,acres,46.68881944444445,11522.999999999998
3189,17389956.0,879000.0,Big Bear Lake,34.257816,-116.876595,2.0,3.0,2082.0,10000.0,sqft,90.68881944444445,10000.0
3190,17618327.0,830000.0,Big Bear Lake,34.240448,-116.89173,2.0,4.0,2142.0,10500.0,sqft,28.688819444444444,10500.0
3191,452256777.0,295000.0,Big Bear Lake,34.240604,-116.87288,2.0,1.0,684.0,7500.0,sqft,117.68881944444445,7500.0
3192,17620744.0,659000.0,Big Bear Lake,34.238476,-116.86523,2.0,3.0,1522.0,7680.0,sqft,131.68881944444445,7680.0
3193,346890333.0,560000.0,Big Bear Lake,34.243896,-116.93062,2.0,2.0,1464.0,5400.0,sqft,47.68881944444445,5400.0
3194,463192127.0,449000.0,Big Bear Lake,34.241886,-116.86402,2.0,2.0,926.0,8400.0,sqft,9.688819444444444,8400.0
3196,17618291.0,739900.0,Big Bear Lake,34.24224,-116.8887,2.0,4.0,2016.0,7577.0,sqft,46.68881944444445,7577.0
3197,450225010.0,525000.0,Big Bear Lake,34.235165,-116.857216,2.0,3.0,1320.0,7200.0,sqft,149.68881944444445,7200.0
3198,17386296.0,399999.0,Big Bear Lake,34.231667,-116.86444,1.0,2.0,684.0,2500.344,sqft,33.83287037037037,2500.344
3199,17387009.0,599000.0,Big Bear Lake,34.22626,-116.853004,2.0,3.0,1438.0,7700.0,sqft,439.68881944444445,7700.0
3200,137976276.0,1999999.0,Big Bear Lake,34.240852,-116.87645,6.0,5.0,4465.0,0.6402662993572085,acres,194.68881944444445,27890.0
3201,463004971.0,418800.0,Big Bear Lake,34.23087,-116.843735,1.0,2.0,816.0,9600.0,sqft,14.854236111111112,9600.0
3202,2081671567.0,4350000.0,Big Bear Lake,34.23718,-116.9023,9.0,8.0,12841.0,1.7704,acres,248.68881944444445,77118.624
3203,79552452.0,509000.0,Big Bear Lake,34.242935,-116.92967,2.0,2.0,1254.0,9608.0,sqft,238.68881944444445,9608.0
3206,17382216.0,1275000.0,Big Bear Lake,34.23981,-116.9582,3.0,4.0,2350.0,7620.0,sqft,48.68881944444445,7620.0
3207,17619402.0,599900.0,Big Bear Lake,34.245632,-116.87309,2.0,3.0,1534.0,7500.0,sqft,149.68881944444445,7500.0
3208,17386748.0,639000.0,Big Bear Lake,34.23072,-116.857086,2.0,4.0,1632.0,7800.0,sqft,60.68881944444445,7800.0
3209,17385525.0,777000.0,Big Bear Lake,34.241722,-116.89313,2.0,4.0,1994.0,6500.0,sqft,132.68881944444445,6500.0
3210,17385811.0,569000.0,Big Bear Lake,34.23983,-116.90736,2.0,4.0,1394.0,6405.0,sqft,18.688819444444444,6405.0
3211,17620209.0,549900.0,Big Bear Lake,34.24143,-116.86802,2.0,2.0,1392.0,7392.0,sqft,57.56420138888889,7392.0
3212,17383877.0,550000.0,Big Bear Lake,34.23992,-116.92406,2.0,3.0,1152.0,7540.0,sqft,65.49576388888889,7540.0
3213,17620680.0,449000.0,Big Bear Lake,34.240635,-116.86451,1.0,2.0,1109.0,5227.2,sqft,31.797581018518517,5227.2
3214,116212635.0,1369000.0,Big Bear Lake,34.244865,-116.94957,3.0,4.0,3698.0,5143.0,sqft,419.68881944444445,5143.0
3215,17621042.0,925000.0,Big Bear Lake,34.238297,-116.8594,4.0,4.0,2906.0,0.3409550045913682,acres,27.688819444444444,14851.999999999998
3216,17382816.0,424900.0,Big Bear Lake,34.241287,-116.94542,1.0,2.0,1094.0,7600.0,sqft,115.68881944444445,7600.0
3217,17383293.0,735000.0,Big Bear Lake,34.247543,-116.93537,3.0,4.0,1738.0,0.3489439853076216,acres,132.0704513888889,15199.999999999996
3218,17384998.0,499999.0,Big Bear Lake,34.245747,-116.904,2.0,2.0,784.0,8000.0,sqft,95.68881944444445,8000.0
3219,17619153.0,625000.0,Big Bear Lake,34.243347,-116.87688,2.0,4.0,1274.0,9792.0,sqft,278.68881944444445,9792.0
3221,82907702.0,1499000.0,Big Bear Lake,34.255074,-116.866714,4.0,5.0,4000.0,0.3673094582185491,acres,96.68881944444445,15999.999999999998
3222,17389942.0,899900.0,Big Bear Lake,34.256638,-116.87774,2.0,3.0,1875.0,0.5050505050505051,acres,212.88822916666666,22000.0
3223,17620810.0,679999.0,Big Bear Lake,34.238235,-116.86208,2.0,3.0,1646.0,7000.0,sqft,30.688819444444444,7000.0
3224,17620175.0,399000.0,Big Bear Lake,34.241768,-116.86844,2.0,2.0,952.0,3164.0,sqft,79.68881944444445,3164.0
3225,82905740.0,1750000.0,Big Bear Lake,34.254223,-116.88856,7.0,6.0,5126.0,8030.0,sqft,277.68881944444445,8030.0
